OWNER,OBJECT_NAME,SUBOBJECT_NAME,OBJECT_ID,DATA_OBJECT_ID,OBJECT_TYPE,CREATED,LAST_DDL_TIME,TIMESTAMP,STATUS,TEMPORARY,GENERATED,SECONDARY,NAMESPACE,EDITION_NAME
SYS,GV_$REDO_DEST_RESP_HISTOGRAM,,2356,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$REDO_DEST_RESP_HISTOGRAM,,2357,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$DATAGUARD_CONFIG,,2358,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$DATAGUARD_CONFIG,,2359,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$FIXED_TABLE,,2360,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$FIXED_TABLE,,2361,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$FIXED_VIEW_DEFINITION,,2362,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$FIXED_VIEW_DEFINITION,,2363,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$INDEXED_FIXED_COLUMN,,2364,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$INDEXED_FIXED_COLUMN,,2365,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_CURSOR_CACHE,,2366,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_CURSOR_CACHE,,2367,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_WAIT_CLASS,,2368,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_WAIT_CLASS,,2369,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_WAIT,,2370,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_WAIT,,2371,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_WAIT_HISTORY,,2372,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_WAIT_HISTORY,,2373,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_BLOCKERS,,2374,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_BLOCKERS,,2375,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_EVENT,,2376,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_EVENT,,2377,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_CONNECT_INFO,,2378,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_CONNECT_INFO,,2379,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SYSTEM_WAIT_CLASS,,2380,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SYSTEM_WAIT_CLASS,,2381,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SYSTEM_EVENT,,2382,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SYSTEM_EVENT,,2383,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$EVENT_NAME,,2384,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$EVENT_NAME,,2385,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$EVENT_HISTOGRAM,,2386,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$EVENT_HISTOGRAM,,2387,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$FILE_HISTOGRAM,,2388,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$FILE_HISTOGRAM,,2389,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$FILE_OPTIMIZED_HISTOGRAM,,2390,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$FILE_OPTIMIZED_HISTOGRAM,,2391,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$EXECUTION,,2392,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$EXECUTION,,2393,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SYSTEM_CURSOR_CACHE,,2394,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SYSTEM_CURSOR_CACHE,,2395,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESS_IO,,2396,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESS_IO,,2397,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RECOVERY_STATUS,,2398,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RECOVERY_STATUS,,2399,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RECOVERY_FILE_STATUS,,2400,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RECOVERY_FILE_STATUS,,2401,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RECOVERY_PROGRESS,,2402,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RECOVERY_PROGRESS,,2403,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SHARED_POOL_RESERVED,,2404,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SHARED_POOL_RESERVED,,2405,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SORT_SEGMENT,,2406,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SORT_SEGMENT,,2407,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SORT_USAGE,,2408,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$TEMPSEG_USAGE,,2409,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SORT_USAGE,,2410,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$PQ_TQSTAT,,2411,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$PQ_TQSTAT,,2412,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$ACTIVE_INSTANCES,,2413,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$ACTIVE_INSTANCES,,2414,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SQL_CURSOR,,2415,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SQL_CURSOR,,2416,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SQL_BIND_METADATA,,2417,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SQL_BIND_METADATA,,2418,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SQL_BIND_DATA,,2419,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SQL_BIND_DATA,,2420,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SQL_SHARED_MEMORY,,2421,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SQL_SHARED_MEMORY,,2422,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$GLOBAL_TRANSACTION,,2423,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$GLOBAL_TRANSACTION,,2424,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$SESSION_OBJECT_CACHE,,2425,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$SESSION_OBJECT_CACHE,,2426,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$AQ1,,2427,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$AQ1,,2428,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$LOCK_ACTIVITY,,2429,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$LOCK_ACTIVITY,,2430,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$HS_AGENT,,2431,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$HS_AGENT,,2432,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$HS_SESSION,,2433,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$HS_SESSION,,2434,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$HS_PARAMETER,,2435,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$HS_PARAMETER,,2436,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RSRC_CONSUME_GROUP_CPU_MTH,,2437,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RSRC_CONSUMER_GROUP_CPU_MTH,,2438,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RSRC_PLAN_CPU_MTH,,2439,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RSRC_PLAN_CPU_MTH,,2440,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RSRC_CONSUMER_GROUP,,2441,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RSRC_CONSUMER_GROUP,,2442,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RSRC_SESSION_INFO,,2443,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RSRC_SESSION_INFO,,2444,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RSRC_PLAN,,2445,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RSRC_PLAN,,2446,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RSRC_CONS_GROUP_HISTORY,,2447,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RSRC_CONS_GROUP_HISTORY,,2448,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RSRC_PLAN_HISTORY,,2449,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RSRC_PLAN_HISTORY,,2450,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$BLOCKING_QUIESCE,,2451,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$BLOCKING_QUIESCE,,2452,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$PX_BUFFER_ADVICE,,2453,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$PX_BUFFER_ADVICE,,2454,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$PX_SESSION,,2455,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$PX_SESSION,,2456,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$PX_SESSTAT,,2457,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$PX_SESSTAT,,2458,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$BACKUP_SYNC_IO,,2459,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$BACKUP_SYNC_IO,,2460,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$BACKUP_ASYNC_IO,,2461,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$BACKUP_ASYNC_IO,,2462,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$TEMPORARY_LOBS,,2463,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$TEMPORARY_LOBS,,2464,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$PX_PROCESS,,2465,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$PX_PROCESS,,2466,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$PX_PROCESS_SYSSTAT,,2467,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$PX_PROCESS_SYSSTAT,,2468,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$LOGMNR_CONTENTS,,2469,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$LOGMNR_CONTENTS,,2470,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$LOGMNR_PARAMETERS,,2471,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$LOGMNR_PARAMETERS,,2472,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$LOGMNR_DICTIONARY,,2473,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$LOGMNR_DICTIONARY,,2474,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$LOGMNR_LOGS,,2475,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$LOGMNR_LOGS,,2476,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RFS_THREAD,,2477,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RFS_THREAD,,2478,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$DATAGUARD_STATS,,2479,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$DATAGUARD_STATS,,2480,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$GLOBAL_BLOCKED_LOCKS,,2481,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$GLOBAL_BLOCKED_LOCKS,,2482,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$AW_OLAP,,2483,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$AW_OLAP,,2484,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$AW_CALC,,2485,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$AW_CALC,,2486,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$AW_SESSION_INFO,,2487,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$AW_SESSION_INFO,,2488,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$AW_LONGOPS,,2489,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$AW_LONGOPS,,2490,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$MAX_ACTIVE_SESS_TARGET_MTH,,2491,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$MAX_ACTIVE_SESS_TARGET_MTH,,2492,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$ACTIVE_SESS_POOL_MTH,,2493,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$ACTIVE_SESS_POOL_MTH,,2494,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$PARALLEL_DEGREE_LIMIT_MTH,,2495,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$PARALLEL_DEGREE_LIMIT_MTH,,2496,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$QUEUEING_MTH,,2497,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$QUEUEING_MTH,,2498,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$RESERVED_WORDS,,2499,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$RESERVED_WORDS,,2500,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$ARCHIVE_DEST_STATUS,,2501,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,GV$ARCHIVE_DEST_STATUS,,2502,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,V_$LOGMNR_LOGFILE,,2503,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,V$LOGMNR_LOGFILE,,2504,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,V_$LOGMNR_PROCESS,,2505,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,V$LOGMNR_PROCESS,,2506,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,V_$LOGMNR_LATCH,,2507,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,V$LOGMNR_LATCH,,2508,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,V_$LOGMNR_TRANSACTION,,2509,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,V$LOGMNR_TRANSACTION,,2510,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,V_$LOGMNR_REGION,,2511,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,V$LOGMNR_REGION,,2512,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,V_$LOGMNR_CALLBACK,,2513,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,V$LOGMNR_CALLBACK,,2514,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,V_$LOGMNR_SESSION,,2515,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
PUBLIC,V$LOGMNR_SESSION,,2516,,SYNONYM,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
SYS,GV_$LOGMNR_LOGFILE,,2517,,VIEW,2014-05-29 13:10:59,2014-05-29 13:10:59,2014-05-29:13:10:59,VALID,N,N,N,1,
